Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Safety_Rating,Number_of_Owners,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Car_Age,Car_Age_Group,Brand_BMW,Brand_Bugatti,Brand_Chevrolet,Brand_Ferrari,Brand_Ford,Brand_Lamborghini,Brand_McLaren,Brand_Nissan,Brand_Porsche,Model_720S,Model_911 Turbo S,Model_Chiron,Model_Corvette Z06,Model_DBS,Model_GT-R,Model_Huracan,Model_M4 Competition,Model_Mustang GT,Country_Europe,Country_USA,Condition_restored,Condition_salvage,Condition_used,Fuel_Type_Electric,Fuel_Type_Petrol,Drivetrain_FWD,Drivetrain_RWD,Transmission_CVT,Transmission_DCT,Transmission_Manual,Popularity_Low,Popularity_Medium,Market_Demand_Low,Market_Demand_Medium,Modification_Nismo,Modification_RS,Modification_Sport,Modification_Supercharged,Modification_Track Edition,Modification_Turbo,Modification_V-Spec,Cluster
2.4,911,436,1337,206,5.2,6.2,325,156368,82277,2,4,6773,1000,11.959973877728537,11.317859036227908,21,Menengah,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,2.0
5.7,1471,674,2359,350,5.6,5.6,356,23458,44945,4,2,9601,100000,10.063009495553011,10.713217048175938,36,Lama,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,
5.3,1277,1206,1484,286,4.4,7.7,162,390138,67677,3,4,2302,20000,12.874258364863191,11.122516443016048,27,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,0.0
7.9,1338,1059,2469,313,6.3,8.5,337,476611,65554,3,4,12549,5000,13.074458021676431,11.090644763933502,21,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0
2.4,168,147,1941,389,4.5,14.5,349,401274,149568,3,4,14300,5000,12.902402256781418,11.9155131037983,5,Baru,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1.0
6.3,1237,261,1776,315,6.2,5.9,177,242406,35623,1,2,5453,1000,12.398373410648126,10.480774847001538,29,Lama,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.0
2.3,382,592,2066,215,2.0,12.4,253,179153,197835,1,3,12128,20000,12.096001050142227,12.195193683632636,7,Baru,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2.0
4.4,432,1667,1400,320,4.4,14.9,329,433003,79947,3,1,5693,100000,12.978502244817246,11.289131702314432,15,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,
2.0,1108,1327,2450,282,2.2,12.7,196,345861,201427,1,3,12445,200,12.753795130549827,12.213187276415582,27,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3.0
4.2,769,415,2372,212,3.2,6.7,239,221725,176669,2,1,11645,200,12.309197664325811,12.082038864606726,42,Lama,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
7.3,353,382,2211,221,3.7,14.9,140,313020,151019,4,4,8234,20000,12.654025559923436,11.925167557357415,20,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.0
5.0,1323,704,1571,344,4.0,14.5,346,214271,26011,4,2,524,5000,12.275001514969038,10.166313248989042,40,Lama,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
7.6,1514,918,1070,211,6.1,8.5,394,444024,83632,4,2,9868,50,13.003636146135529,11.334193458026808,38,Lama,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
3.7,587,166,2316,307,3.6,14.2,357,209733,165996,3,2,13270,100000,12.25359534013264,12.019724994886218,22,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,
4.7,715,1066,1084,383,5.6,14.6,317,437112,78128,4,1,735,5000,12.98794702188706,11.266116585728026,21,Menengah,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,0.0
7.9,167,1433,1838,384,2.9,11.0,219,404179,97236,4,1,10305,20000,12.90961560227224,11.484906576452705,17,Menengah,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,3.0
7.9,545,950,1734,253,3.8,7.1,363,165896,46366,3,1,13136,5000,12.019122392832392,10.744343278290192,36,Lama,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
5.4,374,1587,1108,200,4.4,10.4,386,106315,157978,2,1,13940,20000,11.574171070407006,11.970217391783196,34,Lama,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,2.0
8.0,622,1167,1699,187,5.6,12.9,287,113173,191527,4,1,12225,200,11.636681736391475,12.162789291013814,39,Lama,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0
2.3,209,212,1623,197,5.8,9.9,424,397731,223541,1,2,10811,1000,12.893533690619131,12.317354594844195,28,Lama,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0
5.7,612,1518,2155,169,6.9,6.8,391,399357,145337,3,3,3865,20000,12.897613536697785,11.886817343239288,30,Lama,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
3.2,752,805,1904,252,6.7,10.3,156,133686,77656,3,4,10909,20000,11.803256525752316,11.260056972614189,38,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,2.0
4.1,1463,429,1736,385,5.5,8.1,253,320068,171990,2,3,14063,5000,12.67629187653218,12.055197428845164,22,Menengah,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3.0
7.1,614,1310,2240,266,4.0,8.1,189,214402,171625,4,4,506,20000,12.275612700618202,12.053072969710252,17,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.0
4.0,1355,907,2186,352,6.4,13.0,243,448891,170529,4,3,12481,20000,13.014537603270163,12.04666651330696,30,Lama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1.0
6.2,908,1296,2339,362,4.7,6.6,291,380366,45766,1,4,9735,1000,12.84889185510166,10.731318586382624,14,Menengah,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
7.4,1060,162,1812,378,6.3,5.1,206,363930,186610,1,2,12301,20000,12.804719568210466,12.136781515282784,40,Lama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.0
3.4,882,320,2157,283,3.6,9.2,319,58539,11523,1,3,9191,20000,10.977465560245877,9.35218709620442,13,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,
5.7,1336,1014,1331,232,2.4,8.1,338,259517,87946,2,1,11079,20000,12.466581343344348,11.384489639293998,28,Lama,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,3.0
5.5,1230,1478,1570,326,3.1,9.4,260,428942,29872,2,3,12004,20000,12.969079321949668,10.30471034138616,45,Lama,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0
6.5,1045,1324,1440,377,5.9,9.0,203,289679,37246,4,4,1907,1000,12.576532144439522,10.525326683651684,21,Menengah,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0
5.3,349,657,1677,301,6.5,14.3,434,59869,110740,3,3,8069,100000,10.999930823919398,11.614949420496924,39,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,
5.1,247,1655,2116,243,2.5,13.0,412,63283,233065,1,1,8097,1000,11.055387811568954,12.359076954239365,34,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
7.3,625,1030,1251,283,5.1,14.3,219,474747,229497,4,3,10279,100000,13.07053941592211,12.343649593847816,20,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,
7.1,966,1559,2181,388,5.2,9.2,304,267448,107914,2,4,14125,50,12.496684172935767,11.58909915919307,34,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
3.6,731,230,1521,227,4.5,9.4,364,317327,141926,4,2,1869,20000,12.667691218241467,11.86306811988961,25,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.0
6.9,305,997,1527,173,2.4,13.0,400,433151,26021,1,1,7121,20000,12.97884398464573,10.16669761306342,39,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0
4.7,1512,1173,1133,158,2.8,5.5,132,483118,106131,4,1,10942,20000,13.08801827910052,11.572438881391273,45,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3.0
